Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-42|at that time
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-43|a friend got so scared She fainted
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-44|the group she was with
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-45|try to hide in Ditches
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-46|and behind trees so they would not get caught
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-47|but the guards found the migrants and took them back to Belarus
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-48|but Bushra tried a second time
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-49|along the way she hurt her leg
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-50|she slept outside with other Travelers on cold nights
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-51|one night it was so cold
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-52|that a friend broke a tooth
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-53|because her teeth were chattering so much
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-54|at last
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-55|she reached the village in Poland where people took them to Germany in the car
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-56|I put up with unbearable pain bouchra said
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-57|she added
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-58|running away from something is sometimes the easiest thing
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-59|almost 80,000 syrians applied for asylum in Europe in 2021
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-60|that is 70% more than last year
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-61|of the 500,000 migrants
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-62|who came to Europe in 2021
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-63|syrians are the second-largest group
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-64|behind afghans
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-65|about 90% of people in Syria are very poor
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-66|20% more people need help this year
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-67|a total of 13 million
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-68|the Syrian government cannot help them
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-69|inside of Syria
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-70|almost 7 million people are considered internally displaced
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-71|which means they are no longer living in their homes
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-72|Syrian people are going to Europe although many countries in Eastern Europe do not want them
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-73|among those who tried to make it to Europe through Belarus
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-74|15 people died
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-75|boushra said she is surprised that she was able to put up with the whole trip
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-76|but it was worth it
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-77|she said
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-78|when you lose hope
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-79|you follow a path more dangerous than where you started
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-80|she said she is trying to live a free life
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-81|I am done with restrictions
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-82|pushrod said if she does not get permission to stay in Germany
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-83|she will try somewhere else
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-84|she said
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-85|if I can't get to where I want to go
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-86|I will go to where I can live
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-87|I'm John Russell
Syrian_Migrants_Face_Cold_Danger_to_Reach_Europe-88|and I'm the infidel
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-1|the Taliban government in Afghanistan has issued a new order
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-2|requiring women to cover themselves fully
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-3|whenever in public
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-4|Taliban leader
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-5|you buy Tula
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-6|akhunzada
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-7|made the announcement Saturday
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-8|he said women must not leave their homes
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-9|without wearing a burka
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-10|the traditional clothing
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-11|covers a woman
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-12|from head to toe
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-13|leaving only her eyes visible
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-14|the new restriction comes after more than 20 years of freedom from burkas
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-15|in 2001
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-16|the United States attacked Afghanistan and ousted its former Taliban government
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-17|in the period that followed
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-18|women gained many rights
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-19|including access to education
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-20|work in government and the freedom to wear modern clothing
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-21|when the US finally withdrew its forces from Afghanistan last year
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-22|the Taliban took control of the country once again
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-23|it promised to honor some of the freedoms
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-24|that women had gained since 2001
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-25|that included permission to reject burkas
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-26|now
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-27|that is gone
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-28|and it follows other repressive actions toward Afghan females
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-29|in March
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-30|akhunzada announced a major change in education policy
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-31|he barred females from attending school past 6th grade
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-32|he said
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-33|to permit them more education
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-34|would violate Islamic law
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-35|however
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-36|other members of the Taliban
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-37|want a more modern leadership
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-38|they say without it
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-39|Western governments will not work with Afghanistan or provide
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-40|financial help to the country
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-41|the economic support is of high importance
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-42|as Afghanistan is extremely poor
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-43|in suffering a food crisis
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-44|toric farhadi
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-45|is a former Afghan government advisor
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-46|he said Taliban leaders are disagreeing
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-47|but not publicly
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-48|because
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-49|they do not want to show any weakness in government
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-50|he said
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-51|the leaders do not see eye-to-eye
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-52|but they decided to put up with each other
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-53|I would have a concern that the government might fall apart
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-54|some leaders
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-55|are working to find a way to permit older girls to go back to school
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-56|a representative of the haqqani network
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-57|a powerful group within Afghanistan
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-58|said the problem of girls returning to school would soon be resolved
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-59|in the Afghan capital of Kabul on Sunday
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-60|women were seeing in customary conservative Muslim clothing
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-61|most wore a traditional hijab
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-62|a cover for their hair
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-63|but you covered their faces as directed by the Taliban leader a day earlier
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-64|those wearing a burka which covers the face
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-65|and hides the eyes behind netting
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-66|we're in the minority
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-67|women in Afghanistan wear the hijab and many wear the burqa
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-68|but this isn't about his job
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-69|this is about the Taliban
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-70|wanting to make all women disappear
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-71|said one woman who calls herself
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-72|Shabana
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-73|she was wearing a hijab
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-74|and a long coat
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-75|another woman arruzza
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-76|sad
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-77|the Taliban will push many afghans
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-78|out of their country
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-79|why should I stay here
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-80|if they don't want to give us our human rights
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-81|we are human she said
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-82|obaidullah by here
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-83|is a visiting scholar
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-84|at the new school in New York
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-85|he agreed with the women
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-86|he said
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-87|the new rules are an attempt to erase a whole gender
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-88|and generation of Afghans who grew up dreaming of a better world
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-89|the restrictiveness may lead to Rebellion against the Taliban
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-90|when the Taliban took over by here said
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-91|it would not have taken much to satisfy most afghans
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-92|but the group
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-93|is quickly wasting its chance to gain support he said
Taliban_Divided_as_New_Leaders_Force_Women_to_Cover_Bodies-94|I'm the infidel
Taliban_Fires_Guns_to_Break_Up_Women-1|boa spoke to people in Kabul Afghanistan on Tuesday
Taliban_Fires_Guns_to_Break_Up_Women-2|who said they saw Taliban Security Forces fire guns in the air
Taliban_Fires_Guns_to_Break_Up_Women-3|to break up a woman's protest
Taliban_Fires_Guns_to_Break_Up_Women-4|Afghan women marched through the streets to protest new restrictions
Taliban_Fires_Guns_to_Break_Up_Women-5|put out by the Taliban on Sunday
Taliban_Fires_Guns_to_Break_Up_Women-6|the restrictions limit how far women can travel without a close male family member
Taliban_Fires_Guns_to_Break_Up_Women-7|the new rules
Taliban_Fires_Guns_to_Break_Up_Women-8|said women cannot go more than 72 kilometers from home by themselves
Taliban_Fires_Guns_to_Break_Up_Women-9|in addition taxi drivers are not permitted to give rides to women
Taliban_Fires_Guns_to_Break_Up_Women-10|for not wearing a hijab or headscarf
Taliban_Fires_Guns_to_Break_Up_Women-11|Sadiq akif majare is the spokesman
Taliban_Fires_Guns_to_Break_Up_Women-12|for the talibandz ministry for the promotion of virtue
Taliban_Fires_Guns_to_Break_Up_Women-13|and prevention of Vice
Taliban_Fires_Guns_to_Break_Up_Women-14|he said the new rules
Taliban_Fires_Guns_to_Break_Up_Women-15|are within the limits
Taliban_Fires_Guns_to_Break_Up_Women-16|of what is allowed under Sharia
Taliban_Fires_Guns_to_Break_Up_Women-17|or Islamic law
Taliban_Fires_Guns_to_Break_Up_Women-18|the rules also now prevent taxi drivers
Taliban_Fires_Guns_to_Break_Up_Women-19|from playing music in their cars
Taliban_Fires_Guns_to_Break_Up_Women-20|it also asks them to grow facial hair
Taliban_Fires_Guns_to_Break_Up_Women-21|and take time out to pray each day
Taliban_Fires_Guns_to_Break_Up_Women-22|on Tuesday women walked together to the ministry
Taliban_Fires_Guns_to_Break_Up_Women-23|holding signs that read
Taliban_Fires_Guns_to_Break_Up_Women-24|we are tired of discrimination
Taliban_Fires_Guns_to_Break_Up_Women-25|and we are the voice of hungry people
Taliban_Fires_Guns_to_Break_Up_Women-26|protesters demanded work
Taliban_Fires_Guns_to_Break_Up_Women-27|food and education
Taliban_Fires_Guns_to_Break_Up_Women-28|and asked
Taliban_Fires_Guns_to_Break_Up_Women-29|why have you closed schools
Taliban_Fires_Guns_to_Break_Up_Women-30|one protester
Taliban_Fires_Guns_to_Break_Up_Women-31|Hoda, told VOA
Taliban_Fires_Guns_to_Break_Up_Women-32|that the security forces fired shots in the air
Taliban_Fires_Guns_to_Break_Up_Women-33|as the women got closer to the ministry building
Taliban_Fires_Guns_to_Break_Up_Women-34|and some tried to enter
Taliban_Fires_Guns_to_Break_Up_Women-35|during the previous Afghan government that building was the home of the women's Affairs Ministry
Taliban_Fires_Guns_to_Break_Up_Women-36|Carmouche said the shots injured some protesters
Taliban_Fires_Guns_to_Break_Up_Women-37|but viaway could not verify her claim
Taliban_Fires_Guns_to_Break_Up_Women-38|Taliban officials did not comment on the incident Tuesday
Taliban_Fires_Guns_to_Break_Up_Women-39|television channels however
Taliban_Fires_Guns_to_Break_Up_Women-40|did show video from the protest
Taliban_Fires_Guns_to_Break_Up_Women-41|since the Taliban took back Afghanistan after the United States military announced it would leave the country earlier this year
Taliban_Fires_Guns_to_Break_Up_Women-42|boys have been permitted to go to school
Taliban_Fires_Guns_to_Break_Up_Women-43|girls are still waiting for permission
Taliban_Fires_Guns_to_Break_Up_Women-44|most women are waiting for permission to return to work
Taliban_Fires_Guns_to_Break_Up_Women-45|when the Taliban took power in Afghanistan in August
Taliban_Fires_Guns_to_Break_Up_Women-46|the group said it would not bring back the same restrictions
Taliban_Fires_Guns_to_Break_Up_Women-47|it had imposed
Taliban_Fires_Guns_to_Break_Up_Women-48|during its earlier rule which lasted from 1996 to 2001
Taliban_Fires_Guns_to_Break_Up_Women-49|the new restrictions came after the Taliban told
Taliban_Fires_Guns_to_Break_Up_Women-50|television broadcasters
Taliban_Fires_Guns_to_Break_Up_Women-51|to stop showing fictional television programs
Taliban_Fires_Guns_to_Break_Up_Women-52|such as soap operas with women actors
Taliban_Fires_Guns_to_Break_Up_Women-53|the Taliban also requires
Taliban_Fires_Guns_to_Break_Up_Women-54|female television broadcasters to wear hijabs
Taliban_Fires_Guns_to_Break_Up_Women-55|US vice president Kamala Harris
Taliban_Fires_Guns_to_Break_Up_Women-56|told the American broadcaster CBS
Taliban_Fires_Guns_to_Break_Up_Women-57|did she is concerned
Taliban_Fires_Guns_to_Break_Up_Women-58|that the Taliban is not treating women and girls well
Taliban_Fires_Guns_to_Break_Up_Women-59|in a conversation shown Sunday
Taliban_Fires_Guns_to_Break_Up_Women-60|she called it a big issue
Taliban_Fires_Guns_to_Break_Up_Women-61|in any future diplomatic discussions with the group
Taliban_Fires_Guns_to_Break_Up_Women-62|the US other Western governments
Taliban_Fires_Guns_to_Break_Up_Women-63|and some banks are holding back billions of dollars in financial aid to Afghanistan
Taliban_Fires_Guns_to_Break_Up_Women-64|the Taliban says the US
Taliban_Fires_Guns_to_Break_Up_Women-65|should release / 9 billion dollars of its wealth
Taliban_Fires_Guns_to_Break_Up_Women-66|and remove Financial restrictions
Taliban_Fires_Guns_to_Break_Up_Women-67|because the new government is representative
Taliban_Fires_Guns_to_Break_Up_Women-68|of the Afghan people
Taliban_Fires_Guns_to_Break_Up_Women-69|the country is currently suffering
Taliban_Fires_Guns_to_Break_Up_Women-70|the United Nations estimates
Taliban_Fires_Guns_to_Break_Up_Women-71|twenty-three million people do not have enough food
Taliban_Fires_Guns_to_Break_Up_Women-72|due to years of war
Taliban_Fires_Guns_to_Break_Up_Women-73|bad weather and poverty
Taliban_Fires_Guns_to_Break_Up_Women-74|I'm Dan friedel
Taliban_Seeks_Ties_with_US_Other_Countries-1|Afghanistan's new Taliban rulers
Taliban_Seeks_Ties_with_US_Other_Countries-2|say they want education and jobs for women
Taliban_Seeks_Ties_with_US_Other_Countries-3|hey top Taliban leader expressed that idea while talking with the Associated Press
Taliban_Seeks_Ties_with_US_Other_Countries-4|or AP recently
Taliban_Seeks_Ties_with_US_Other_Countries-5|he said the group seeks to earn the world's mercy and compassion
Taliban_Seeks_Ties_with_US_Other_Countries-6|to help millions of Afghans in need
Taliban_Seeks_Ties_with_US_Other_Countries-7|Afghan foreign minister Amir Khan mutaki
Taliban_Seeks_Ties_with_US_Other_Countries-8|also told the AP that the Taliban government
Taliban_Seeks_Ties_with_US_Other_Countries-9|wants good relations with all countries
Taliban_Seeks_Ties_with_US_Other_Countries-10|he said it has no problem with the United States
Taliban_Seeks_Ties_with_US_Other_Countries-11|he urged the United States and other nations to release up to 10 billion dollars
Taliban_Seeks_Ties_with_US_Other_Countries-12|that were Frozen when the Taliban took power
Taliban_Seeks_Ties_with_US_Other_Countries-13|the Taliban took control of Kabul on August 15th
Taliban_Seeks_Ties_with_US_Other_Countries-14|when the earlier Afghan governments fled the country
Taliban_Seeks_Ties_with_US_Other_Countries-15|sanctions against Afghanistan would not have any benefit
Taliban_Seeks_Ties_with_US_Other_Countries-16|which hockey said from Cabo on Sunday
Taliban_Seeks_Ties_with_US_Other_Countries-17|making Afghanistan unstable or having a week Afghan government
Taliban_Seeks_Ties_with_US_Other_Countries-18|is not in the interest of anyone he added
Taliban_Seeks_Ties_with_US_Other_Countries-19|his assistance include workers from earlier governments
Taliban_Seeks_Ties_with_US_Other_Countries-20|as well as Taliban fighters
Taliban_Seeks_Ties_with_US_Other_Countries-21|maitake said he understood the world's anger over limits on girls education
Taliban_Seeks_Ties_with_US_Other_Countries-22|and on women in the workforce
Taliban_Seeks_Ties_with_US_Other_Countries-23|in many parts of Afghanistan
Taliban_Seeks_Ties_with_US_Other_Countries-24|female students between grades 7 and 12
Taliban_Seeks_Ties_with_US_Other_Countries-25|have not been permitted to go to school since the Taliban took over
Taliban_Seeks_Ties_with_US_Other_Countries-26|many female government workers
Taliban_Seeks_Ties_with_US_Other_Countries-27|have been told to stay home
Taliban_Seeks_Ties_with_US_Other_Countries-28|Taliban officials have said they need time to create schools
Taliban_Seeks_Ties_with_US_Other_Countries-29|and workplaces
Taliban_Seeks_Ties_with_US_Other_Countries-30|which separate women and men to meet Islamic rules
Taliban_Seeks_Ties_with_US_Other_Countries-31|the Taliban first ruled Afghanistan from 1996 to 2001
Taliban_Seeks_Ties_with_US_Other_Countries-32|the group Bard girls and women from schools and jobs
Taliban_Seeks_Ties_with_US_Other_Countries-33|they also banned most entertainment and sports
Taliban_Seeks_Ties_with_US_Other_Countries-34|and carried out executions in front of large crowds
Taliban_Seeks_Ties_with_US_Other_Countries-35|but mataki said the Taliban has changed since it last rules
Taliban_Seeks_Ties_with_US_Other_Countries-36|maitake said that under the new Taliban government
Taliban_Seeks_Ties_with_US_Other_Countries-37|girls are going to school all the way through grade 12
Taliban_Seeks_Ties_with_US_Other_Countries-38|he said the games are taking place in 10 of the country's 34 provinces
Taliban_Seeks_Ties_with_US_Other_Countries-39|private schools and colleges
Taliban_Seeks_Ties_with_US_Other_Countries-40|are operating as they were before the Taliban took power
Taliban_Seeks_Ties_with_US_Other_Countries-41|and all women who had held jobs in healthcare
Taliban_Seeks_Ties_with_US_Other_Countries-42|are working again
Taliban_Seeks_Ties_with_US_Other_Countries-43|this shows that we are committed in principle to women participation he said
Taliban_Seeks_Ties_with_US_Other_Countries-44|he said the Taliban has not targeted its opponents
Taliban_Seeks_Ties_with_US_Other_Countries-45|leaders of the earlier governments live without threat in Kabul he said
Taliban_Seeks_Ties_with_US_Other_Countries-46|most of them however have fled
Taliban_Seeks_Ties_with_US_Other_Countries-47|last month the International Group Human Rights Watch
Taliban_Seeks_Ties_with_US_Other_Countries-48|published a report that said the Taliban killed or caused more than 100 former police and intelligence officials
Taliban_Seeks_Ties_with_US_Other_Countries-49|to disappear
Taliban_Seeks_Ties_with_US_Other_Countries-50|however there have been no reports of mass acts of punishment
Taliban_Seeks_Ties_with_US_Other_Countries-51|he said the Taliban made mistakes in their first months in power
Taliban_Seeks_Ties_with_US_Other_Countries-52|and promise to make reforms to help the nation
Taliban_Seeks_Ties_with_US_Other_Countries-53|he did not tell the AP what the mistakes were
Taliban_Seeks_Ties_with_US_Other_Countries-54|or what's the possible reforms could be
Taliban_Seeks_Ties_with_US_Other_Countries-55|butake disputed comments by US general Frank McKenzie
Taliban_Seeks_Ties_with_US_Other_Countries-56|he said that the terror group Al-Qaeda
Taliban_Seeks_Ties_with_US_Other_Countries-57|has gotten more powerful in Afghanistan since the Americans left
Taliban_Seeks_Ties_with_US_Other_Countries-58|Mackenzie is America's top military official in the Middle East
Taliban_Seeks_Ties_with_US_Other_Countries-59|the Taliban promised in a February 2020 agreement
Taliban_Seeks_Ties_with_US_Other_Countries-60|said it would fight terrorism if US troops left the country
Taliban_Seeks_Ties_with_US_Other_Countries-61|we talked you said Sunday that the Taliban have kept that promise
Taliban_Seeks_Ties_with_US_Other_Countries-62|unfortunately there are always allegations against the Islamic Emirate of Afghanistan
Taliban_Seeks_Ties_with_US_Other_Countries-63|but there is no proof maitake said
Taliban_Seeks_Ties_with_US_Other_Countries-64|militants from the Islamic State group have been carrying out more attacks on the Taliban and religious minorities in the past 4 months
Taliban_Seeks_Ties_with_US_Other_Countries-65|maitake said he does not think the Taliban would cooperate with the US in a battle against the Islamic State group
Taliban_Seeks_Ties_with_US_Other_Countries-66|however you said he hopes that with time the US will see a Taliban ruled Afghanistan
Taliban_Seeks_Ties_with_US_Other_Countries-67|as a benefits to the US
Taliban_Seeks_Ties_with_US_Other_Countries-68|America will slowly slowly change its policy toward Afghanistan he said
Taliban_Seeks_Ties_with_US_Other_Countries-69|I'm down Novak
Technology_Used_to_Report_Environmental_Crime_in_Brazil-1|native groups in Brazil's Amazon rainforest area are increasingly using the internet to share evidence of environmental crimes
Technology_Used_to_Report_Environmental_Crime_in_Brazil-2|these groups are using phones
Technology_Used_to_Report_Environmental_Crime_in_Brazil-3|video cameras
Technology_Used_to_Report_Environmental_Crime_in_Brazil-4|and social media to share information with the public
Technology_Used_to_Report_Environmental_Crime_in_Brazil-5|they want to increase pressure on a Fishel
Technology_Used_to_Report_Environmental_Crime_in_Brazil-6|to answer their concerns quickly
Technology_Used_to_Report_Environmental_Crime_in_Brazil-7|until recently indigenous communities often used radio to send their calls for help
Technology_Used_to_Report_Environmental_Crime_in_Brazil-8|these calls were shared with the media and the public by environmental and Indigenous rights groups
Technology_Used_to_Report_Environmental_Crime_in_Brazil-9|Brazil's president jair bolsonaro has criticised these nonprofit groups
Technology_Used_to_Report_Environmental_Crime_in_Brazil-10|bolsonaro supports legalizing Mining and land leasing in protected indigenous areas
Technology_Used_to_Report_Environmental_Crime_in_Brazil-11|but video and photos coming directly from indigenous people have been getting attention
Technology_Used_to_Report_Environmental_Crime_in_Brazil-12|this is forcing officials and the public to deal with what is happening
Technology_Used_to_Report_Environmental_Crime_in_Brazil-13|Nara Bareilles is head of the group coordination of indigenous organizations of the Brazilian Amazon
Technology_Used_to_Report_Environmental_Crime_in_Brazil-14|she said
Technology_Used_to_Report_Environmental_Crime_in_Brazil-15|when used properly
Technology_Used_to_Report_Environmental_Crime_in_Brazil-16|technology helps a lot in real-time monitoring and denouncing
Technology_Used_to_Report_Environmental_Crime_in_Brazil-17|Communications connectivity is not only helping with reporting information on social media
Technology_Used_to_Report_Environmental_Crime_in_Brazil-18|Brazil's Federal Prosecutors office
Technology_Used_to_Report_Environmental_Crime_in_Brazil-19|has set up a website to register reported crimes
Technology_Used_to_Report_Environmental_Crime_in_Brazil-20|and receive uploaded visual material
Technology_Used_to_Report_Environmental_Crime_in_Brazil-21|in the past
Technology_Used_to_Report_Environmental_Crime_in_Brazil-22|people in distant communities had to make a long and costly trip to the nearest city that had a federal Prosecutors office
Technology_Used_to_Report_Environmental_Crime_in_Brazil-23|sheep eye territory is part of a rainforest area known as Tejada Mayo
Technology_Used_to_Report_Environmental_Crime_in_Brazil-24|it has many indigenous and traditional River communities
Technology_Used_to_Report_Environmental_Crime_in_Brazil-25|internet connections were not common until 2020
Technology_Used_to_Report_Environmental_Crime_in_Brazil-26|that is when several nonprofit groups
Technology_Used_to_Report_Environmental_Crime_in_Brazil-27|including Health in Harmony and the socio-environmental Institute
Technology_Used_to_Report_Environmental_Crime_in_Brazil-28|financed the building of the 17 antenna throughout the large area
Technology_Used_to_Report_Environmental_Crime_in_Brazil-29|Marcelo Salazar is Health in Harmony's Brazil program coordinator
Technology_Used_to_Report_Environmental_Crime_in_Brazil-30|he said
Technology_Used_to_Report_Environmental_Crime_in_Brazil-31|the internet makes it easier for health
Technology_Used_to_Report_Environmental_Crime_in_Brazil-32|education and Forest economy issues
Technology_Used_to_Report_Environmental_Crime_in_Brazil-33|fighting environmental crime is an added benefit
